order_id,timestamp,user_id,domain,item_id,correct,p_correct_sim,L1,L2,L3,question_text
537,2025-12-14T11:59:35.011218+00:00,u014,標準入出力操作,11,0,0.12410002698761338,Linuxファイル操作,標準入出力操作,パイプ,ls -l /etc | grep '^-'> file.txt の動作として正しい説明はどれですか？
538,2025-12-14T12:00:06.011218+00:00,u014,テキスト処理,10,0,0.26406532575495845,Linuxファイル操作,テキスト処理,grep,grep で大文字小文字を区別せずに検索するためのオプションを一つ書いてください
539,2025-12-14T12:00:31.011218+00:00,u014,標準入出力操作,16,0,0.44633906973140725,Linuxファイル操作,標準入出力操作,xargs,xargs コマンドの説明として正しいものはどれですか？
540,2025-12-14T12:01:06.011218+00:00,u014,ファイルの操作,26,1,0.7735869615190278,Linuxファイル操作,ファイルの操作,ls,隠しファイルも含めて詳細情報付きで一覧表示するコマンドとして最も適切なものはどれですか？
541,2025-12-14T12:01:31.011218+00:00,u014,標準入出力操作,16,1,0.44633906973140725,Linuxファイル操作,標準入出力操作,xargs,xargs コマンドの説明として正しいものはどれですか？
542,2025-12-14T12:02:02.011218+00:00,u014,標準入出力操作,18,1,0.4710615239897397,Linuxファイル操作,標準入出力操作,標準入出力,標準入力を表すファイルディスクリプタ番号はどれですか？
543,2025-12-14T12:02:36.011218+00:00,u014,ファイルの操作,24,0,0.7371238830696186,Linuxファイル操作,ファイルの操作,mkdir,ディレクトリ dir1 を新しく作成するコマンドはどれですか？
544,2025-12-14T12:03:08.011218+00:00,u014,標準入出力操作,11,0,0.12410002698761338,Linuxファイル操作,標準入出力操作,パイプ,ls -l /etc | grep '^-'> file.txt の動作として正しい説明はどれですか？
545,2025-12-14T12:03:37.011218+00:00,u014,テキスト処理,1,0,0.10131429551999102,Linuxファイル操作,テキスト処理,sort,ファイルの内容を並び替えて表示するためのコマンドはどれですか？
546,2025-12-14T12:04:08.011218+00:00,u014,テキスト処理,10,1,0.26406532575495845,Linuxファイル操作,テキスト処理,grep,grep で大文字小文字を区別せずに検索するためのオプションを一つ書いてください
547,2025-12-14T12:04:37.011218+00:00,u014,標準入出力操作,20,0,0.26408568002527155,Linuxファイル操作,標準入出力操作,リダイレクト,file1 と file2 を連結して all.txt に上書き保存したいときに最も適切なコマンドはどれですか？
548,2025-12-14T12:05:01.011218+00:00,u014,ファイルの操作,25,1,0.7866536944898633,Linuxファイル操作,ファイルの操作,rmdir,空のディレクトリ dir1 を削除するコマンドはどれですか？
549,2025-12-14T12:05:30.011218+00:00,u014,標準入出力操作,17,1,0.19100134294548743,Linuxファイル操作,標準入出力操作,tee,tee コマンドの説明として正しいものはどれですか？
550,2025-12-14T12:06:04.011218+00:00,u014,テキスト処理,7,0,0.11859225390276215,Linuxファイル操作,テキスト処理,grep,ファイルの中から文字列 error を含む行だけを表示するコマンドはどれですか？
551,2025-12-14T12:06:36.011218+00:00,u014,テキスト処理,10,0,0.26406532575495845,Linuxファイル操作,テキスト処理,grep,grep で大文字小文字を区別せずに検索するためのオプションを一つ書いてください
552,2025-12-14T12:07:07.011218+00:00,u014,テキスト処理,2,0,0.30195519206598814,Linuxファイル操作,テキスト処理,uniq,連続した重複行を一つにまとめて出力するコマンドはどれですか？
553,2025-12-14T12:07:30.011218+00:00,u014,標準入出力操作,16,0,0.44633906973140725,Linuxファイル操作,標準入出力操作,xargs,xargs コマンドの説明として正しいものはどれですか？
554,2025-12-14T12:07:59.011218+00:00,u014,標準入出力操作,16,1,0.44633906973140725,Linuxファイル操作,標準入出力操作,xargs,xargs コマンドの説明として正しいものはどれですか？
555,2025-12-14T12:08:37.011218+00:00,u014,標準入出力操作,13,0,0.24217411385989948,Linuxファイル操作,標準入出力操作,ヒアドキュメント,シェルのヒアドキュメントで使用するリダイレクト記号を一つ書いてください
556,2025-12-14T12:09:06.011218+00:00,u014,標準入出力操作,20,0,0.26408568002527155,Linuxファイル操作,標準入出力操作,リダイレクト,file1 と file2 を連結して all.txt に上書き保存したいときに最も適切なコマンドはどれですか？
557,2025-12-14T12:09:30.011218+00:00,u014,標準入出力操作,11,0,0.12410002698761338,Linuxファイル操作,標準入出力操作,パイプ,ls -l /etc | grep '^-'> file.txt の動作として正しい説明はどれですか？
558,2025-12-14T12:10:05.011218+00:00,u014,標準入出力操作,12,0,0.13557284411015458,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力と標準エラー出力の両方を同じファイル out.log にリダイレクトするコマンドとして正しいものはどれですか？
559,2025-12-14T12:10:38.011218+00:00,u014,ファイルの操作,29,0,0.6139178591806561,Linuxファイル操作,ファイルの操作,find,ルートディレクトリから名前が foo.txt のファイルを探すコマンドはどれですか？
560,2025-12-14T12:11:08.011218+00:00,u014,テキスト処理,7,0,0.11859225390276215,Linuxファイル操作,テキスト処理,grep,ファイルの中から文字列 error を含む行だけを表示するコマンドはどれですか？
561,2025-12-14T12:11:31.011218+00:00,u015,テキスト処理,6,1,0.6068251038423395,Linuxファイル操作,テキスト処理,cut,スペース区切りのテキストから2列目だけを取り出すのに適したコマンドはどれですか？
562,2025-12-14T12:12:03.011218+00:00,u015,ファイルの操作,25,1,0.6604446681632937,Linuxファイル操作,ファイルの操作,rmdir,空のディレクトリ dir1 を削除するコマンドはどれですか？
563,2025-12-14T12:12:36.011218+00:00,u015,ファイルの操作,24,1,0.5966384695470777,Linuxファイル操作,ファイルの操作,mkdir,ディレクトリ dir1 を新しく作成するコマンドはどれですか？
564,2025-12-14T12:13:01.011218+00:00,u015,標準入出力操作,15,0,0.10880823666539897,Linuxファイル操作,標準入出力操作,パイプ,ファイルの中で pattern に一致する行数だけを数えたいときに最も適切なコマンドはどれですか？
565,2025-12-14T12:13:29.011218+00:00,u015,標準入出力操作,15,0,0.10880823666539897,Linuxファイル操作,標準入出力操作,パイプ,ファイルの中で pattern に一致する行数だけを数えたいときに最も適切なコマンドはどれですか？
566,2025-12-14T12:14:07.011218+00:00,u015,標準入出力操作,18,0,0.3370248933923383,Linuxファイル操作,標準入出力操作,標準入出力,標準入力を表すファイルディスクリプタ番号はどれですか？
567,2025-12-14T12:14:36.011218+00:00,u015,ファイルの操作,24,0,0.5966384695470777,Linuxファイル操作,ファイルの操作,mkdir,ディレクトリ dir1 を新しく作成するコマンドはどれですか？
568,2025-12-14T12:15:06.011218+00:00,u015,標準入出力操作,14,0,0.05937314750427522,Linuxファイル操作,標準入出力操作,リダイレクト,既存のファイルに出力を追記するためのリダイレクト記号を一つ書いてください
569,2025-12-14T12:15:36.011218+00:00,u015,標準入出力操作,17,0,0.1187611851417169,Linuxファイル操作,標準入出力操作,tee,tee コマンドの説明として正しいものはどれですか？
570,2025-12-14T12:16:02.011218+00:00,u015,標準入出力操作,12,0,0.08216749106024927,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力と標準エラー出力の両方を同じファイル out.log にリダイレクトするコマンドとして正しいものはどれですか？
571,2025-12-14T12:16:36.011218+00:00,u015,ファイルの操作,30,0,0.45168314588444164,Linuxファイル操作,ファイルの操作,touch,空のファイルを新規作成するときに使えるコマンドを一つ書いてください
572,2025-12-14T12:17:03.011218+00:00,u015,標準入出力操作,20,0,0.1700126889730696,Linuxファイル操作,標準入出力操作,リダイレクト,file1 と file2 を連結して all.txt に上書き保存したいときに最も適切なコマンドはどれですか？
573,2025-12-14T12:17:33.011218+00:00,u015,標準入出力操作,12,0,0.08216749106024927,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力と標準エラー出力の両方を同じファイル out.log にリダイレクトするコマンドとして正しいものはどれですか？
574,2025-12-14T12:18:01.011218+00:00,u015,標準入出力操作,12,0,0.08216749106024927,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力と標準エラー出力の両方を同じファイル out.log にリダイレクトするコマンドとして正しいものはどれですか？
575,2025-12-14T12:18:32.011218+00:00,u015,標準入出力操作,20,0,0.1700126889730696,Linuxファイル操作,標準入出力操作,リダイレクト,file1 と file2 を連結して all.txt に上書き保存したいときに最も適切なコマンドはどれですか？
576,2025-12-14T12:19:06.011218+00:00,u015,標準入出力操作,17,0,0.1187611851417169,Linuxファイル操作,標準入出力操作,tee,tee コマンドの説明として正しいものはどれですか？
577,2025-12-14T12:19:29.011218+00:00,u015,ファイルの操作,22,1,0.7146095681519197,Linuxファイル操作,ファイルの操作,mv,ファイル名 old.txt を new.txt に変更するコマンドはどれですか？
578,2025-12-14T12:20:00.011218+00:00,u015,ファイルの操作,29,1,0.4561668124135165,Linuxファイル操作,ファイルの操作,find,ルートディレクトリから名前が foo.txt のファイルを探すコマンドはどれですか？
579,2025-12-14T12:20:30.011218+00:00,u015,標準入出力操作,13,0,0.15427024785394874,Linuxファイル操作,標準入出力操作,ヒアドキュメント,シェルのヒアドキュメントで使用するリダイレクト記号を一つ書いてください
580,2025-12-14T12:21:06.011218+00:00,u015,ファイルの操作,25,0,0.6604446681632937,Linuxファイル操作,ファイルの操作,rmdir,空のディレクトリ dir1 を削除するコマンドはどれですか？
581,2025-12-14T12:21:36.011218+00:00,u015,ファイルの操作,30,1,0.45168314588444164,Linuxファイル操作,ファイルの操作,touch,空のファイルを新規作成するときに使えるコマンドを一つ書いてください
582,2025-12-14T12:22:00.011218+00:00,u015,標準入出力操作,17,0,0.1187611851417169,Linuxファイル操作,標準入出力操作,tee,tee コマンドの説明として正しいものはどれですか？
583,2025-12-14T12:22:36.011218+00:00,u015,テキスト処理,9,1,0.299140878042837,Linuxファイル操作,テキスト処理,grep,行頭がシャープ記号の行だけを表示するための grep の正規表現を一つ書いてください
584,2025-12-14T12:23:06.011218+00:00,u015,標準入出力操作,12,1,0.08216749106024927,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力と標準エラー出力の両方を同じファイル out.log にリダイレクトするコマンドとして正しいものはどれですか？
585,2025-12-14T12:23:34.011218+00:00,u015,標準入出力操作,14,0,0.05937314750427522,Linuxファイル操作,標準入出力操作,リダイレクト,既存のファイルに出力を追記するためのリダイレクト記号を一つ書いてください
586,2025-12-14T12:24:07.011218+00:00,u015,ファイルの操作,21,1,0.6039165189827868,Linuxファイル操作,ファイルの操作,cp,ファイル file1 を file2 としてコピーするコマンドはどれですか？
587,2025-12-14T12:24:32.011218+00:00,u015,標準入出力操作,11,0,0.07482289774787929,Linuxファイル操作,標準入出力操作,パイプ,ls -l /etc | grep '^-'> file.txt の動作として正しい説明はどれですか？
588,2025-12-14T12:25:00.011218+00:00,u015,標準入出力操作,17,0,0.1187611851417169,Linuxファイル操作,標準入出力操作,tee,tee コマンドの説明として正しいものはどれですか？
589,2025-12-14T12:25:38.011218+00:00,u015,標準入出力操作,18,1,0.3370248933923383,Linuxファイル操作,標準入出力操作,標準入出力,標準入力を表すファイルディスクリプタ番号はどれですか？
590,2025-12-14T12:26:02.011218+00:00,u015,ファイルの操作,21,1,0.6039165189827868,Linuxファイル操作,ファイルの操作,cp,ファイル file1 を file2 としてコピーするコマンドはどれですか？
591,2025-12-14T12:26:36.011218+00:00,u015,標準入出力操作,18,0,0.3370248933923383,Linuxファイル操作,標準入出力操作,標準入出力,標準入力を表すファイルディスクリプタ番号はどれですか？
592,2025-12-14T12:27:02.011218+00:00,u015,テキスト処理,3,0,0.16539187759782037,Linuxファイル操作,テキスト処理,head,ファイルの先頭の数行だけを表示するコマンドはどれですか？
593,2025-12-14T12:27:32.011218+00:00,u015,標準入出力操作,18,0,0.3370248933923383,Linuxファイル操作,標準入出力操作,標準入出力,標準入力を表すファイルディスクリプタ番号はどれですか？
594,2025-12-14T12:28:05.011218+00:00,u015,標準入出力操作,16,0,0.3151457556329205,Linuxファイル操作,標準入出力操作,xargs,xargs コマンドの説明として正しいものはどれですか？
595,2025-12-14T12:28:33.011218+00:00,u015,標準入出力操作,14,0,0.05937314750427522,Linuxファイル操作,標準入出力操作,リダイレクト,既存のファイルに出力を追記するためのリダイレクト記号を一つ書いてください
596,2025-12-14T12:29:08.011218+00:00,u015,ファイルの操作,23,0,0.2717834749623338,Linuxファイル操作,ファイルの操作,rm,ファイル tmp.txt を削除するコマンドはどれですか？
597,2025-12-14T12:29:36.011218+00:00,u015,標準入出力操作,19,0,0.07488852634998086,Linuxファイル操作,標準入出力操作,リダイレクト,コマンドの標準入力をファイルから受け取るためのリダイレクト記号を一つ書いてください
598,2025-12-14T12:30:03.011218+00:00,u015,テキスト処理,6,1,0.6068251038423395,Linuxファイル操作,テキスト処理,cut,スペース区切りのテキストから2列目だけを取り出すのに適したコマンドはどれですか？
599,2025-12-14T12:30:36.011218+00:00,u015,標準入出力操作,19,0,0.07488852634998086,Linuxファイル操作,標準入出力操作,リダイレクト,コマンドの標準入力をファイルから受け取るためのリダイレクト記号を一つ書いてください
600,2025-12-14T12:31:07.011218+00:00,u015,標準入出力操作,16,1,0.3151457556329205,Linuxファイル操作,標準入出力操作,xargs,xargs コマンドの説明として正しいものはどれですか？
601,2025-12-14T12:31:30.011218+00:00,u016,ファイルの操作,21,0,0.1820551380530082,Linuxファイル操作,ファイルの操作,cp,ファイル file1 を file2 としてコピーするコマンドはどれですか？
602,2025-12-14T12:32:02.011218+00:00,u016,ファイルの操作,23,0,0.05166687228653277,Linuxファイル操作,ファイルの操作,rm,ファイル tmp.txt を削除するコマンドはどれですか？
603,2025-12-14T12:32:35.011218+00:00,u016,ファイルの操作,27,0,0.09799913031279506,Linuxファイル操作,ファイルの操作,chown,ファイル file.txt の所有者を user1 に変更するコマンドはどれですか？
604,2025-12-14T12:33:02.011218+00:00,u016,ファイルの操作,30,0,0.10734342124610388,Linuxファイル操作,ファイルの操作,touch,空のファイルを新規作成するときに使えるコマンドを一つ書いてください
605,2025-12-14T12:33:31.011218+00:00,u016,標準入出力操作,12,1,0.49285823368850334,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力と標準エラー出力の両方を同じファイル out.log にリダイレクトするコマンドとして正しいものはどれですか？
606,2025-12-14T12:33:59.011218+00:00,u016,テキスト処理,3,0,0.15317941730155554,Linuxファイル操作,テキスト処理,head,ファイルの先頭の数行だけを表示するコマンドはどれですか？
607,2025-12-14T12:34:29.011218+00:00,u016,ファイルの操作,26,0,0.20829819257759516,Linuxファイル操作,ファイルの操作,ls,隠しファイルも含めて詳細情報付きで一覧表示するコマンドとして最も適切なものはどれですか？
608,2025-12-14T12:35:00.011218+00:00,u016,ファイルの操作,21,1,0.1820551380530082,Linuxファイル操作,ファイルの操作,cp,ファイル file1 を file2 としてコピーするコマンドはどれですか？
609,2025-12-14T12:35:38.011218+00:00,u016,テキスト処理,6,1,0.584858801570791,Linuxファイル操作,テキスト処理,cut,スペース区切りのテキストから2列目だけを取り出すのに適したコマンドはどれですか？
610,2025-12-14T12:36:00.011218+00:00,u016,ファイルの操作,21,0,0.1820551380530082,Linuxファイル操作,ファイルの操作,cp,ファイル file1 を file2 としてコピーするコマンドはどれですか？
611,2025-12-14T12:36:38.011218+00:00,u016,ファイルの操作,21,0,0.1820551380530082,Linuxファイル操作,ファイルの操作,cp,ファイル file1 を file2 としてコピーするコマンドはどれですか？
612,2025-12-14T12:37:08.011218+00:00,u016,テキスト処理,2,1,0.5201282045782502,Linuxファイル操作,テキスト処理,uniq,連続した重複行を一つにまとめて出力するコマンドはどれですか？
613,2025-12-14T12:37:35.011218+00:00,u016,テキスト処理,10,1,0.47342909860429727,Linuxファイル操作,テキスト処理,grep,grep で大文字小文字を区別せずに検索するためのオプションを一つ書いてください
614,2025-12-14T12:38:06.011218+00:00,u016,テキスト処理,2,0,0.5201282045782502,Linuxファイル操作,テキスト処理,uniq,連続した重複行を一つにまとめて出力するコマンドはどれですか？
615,2025-12-14T12:38:37.011218+00:00,u016,標準入出力操作,12,0,0.49285823368850334,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力と標準エラー出力の両方を同じファイル out.log にリダイレクトするコマンドとして正しいものはどれですか？
616,2025-12-14T12:38:59.011218+00:00,u016,テキスト処理,10,0,0.47342909860429727,Linuxファイル操作,テキスト処理,grep,grep で大文字小文字を区別せずに検索するためのオプションを一つ書いてください
617,2025-12-14T12:39:31.011218+00:00,u016,標準入出力操作,18,1,0.8465904010317535,Linuxファイル操作,標準入出力操作,標準入出力,標準入力を表すファイルディスクリプタ番号はどれですか？
618,2025-12-14T12:40:04.011218+00:00,u016,テキスト処理,3,0,0.15317941730155554,Linuxファイル操作,テキスト処理,head,ファイルの先頭の数行だけを表示するコマンドはどれですか？
619,2025-12-14T12:40:32.011218+00:00,u016,ファイルの操作,23,0,0.05166687228653277,Linuxファイル操作,ファイルの操作,rm,ファイル tmp.txt を削除するコマンドはどれですか？
620,2025-12-14T12:41:02.011218+00:00,u016,ファイルの操作,26,1,0.20829819257759516,Linuxファイル操作,ファイルの操作,ls,隠しファイルも含めて詳細情報付きで一覧表示するコマンドとして最も適切なものはどれですか？
621,2025-12-14T12:41:33.011218+00:00,u016,テキスト処理,6,1,0.584858801570791,Linuxファイル操作,テキスト処理,cut,スペース区切りのテキストから2列目だけを取り出すのに適したコマンドはどれですか？
622,2025-12-14T12:42:07.011218+00:00,u016,標準入出力操作,13,1,0.6644507971719175,Linuxファイル操作,標準入出力操作,ヒアドキュメント,シェルのヒアドキュメントで使用するリダイレクト記号を一つ書いてください
623,2025-12-14T12:42:30.011218+00:00,u016,ファイルの操作,22,0,0.26768140937232915,Linuxファイル操作,ファイルの操作,mv,ファイル名 old.txt を new.txt に変更するコマンドはどれですか？
624,2025-12-14T12:43:03.011218+00:00,u016,標準入出力操作,19,0,0.46773804110668005,Linuxファイル操作,標準入出力操作,リダイレクト,コマンドの標準入力をファイルから受け取るためのリダイレクト記号を一つ書いてください
625,2025-12-14T12:43:29.011218+00:00,u016,テキスト処理,4,0,0.13010932666557007,Linuxファイル操作,テキスト処理,tail,ファイルの末尾20行を表示したいときに最も適切なコマンドはどれですか？
626,2025-12-14T12:43:59.011218+00:00,u016,ファイルの操作,23,0,0.05166687228653277,Linuxファイル操作,ファイルの操作,rm,ファイル tmp.txt を削除するコマンドはどれですか？
627,2025-12-14T12:44:33.011218+00:00,u016,テキスト処理,9,1,0.2803700879635166,Linuxファイル操作,テキスト処理,grep,行頭がシャープ記号の行だけを表示するための grep の正規表現を一つ書いてください
628,2025-12-14T12:45:01.011218+00:00,u016,標準入出力操作,15,0,0.5699662819565554,Linuxファイル操作,標準入出力操作,パイプ,ファイルの中で pattern に一致する行数だけを数えたいときに最も適切なコマンドはどれですか？
629,2025-12-14T12:45:35.011218+00:00,u016,テキスト処理,5,0,0.7294053040180217,Linuxファイル操作,テキスト処理,wc,ファイルの行数や単語数などを表示するコマンドはどれですか？
630,2025-12-14T12:46:01.011218+00:00,u016,テキスト処理,10,1,0.47342909860429727,Linuxファイル操作,テキスト処理,grep,grep で大文字小文字を区別せずに検索するためのオプションを一つ書いてください
631,2025-12-14T12:46:34.011218+00:00,u016,テキスト処理,9,0,0.2803700879635166,Linuxファイル操作,テキスト処理,grep,行頭がシャープ記号の行だけを表示するための grep の正規表現を一つ書いてください
632,2025-12-14T12:47:01.011218+00:00,u016,標準入出力操作,19,0,0.46773804110668005,Linuxファイル操作,標準入出力操作,リダイレクト,コマンドの標準入力をファイルから受け取るためのリダイレクト記号を一つ書いてください
633,2025-12-14T12:47:29.011218+00:00,u016,標準入出力操作,16,1,0.833205165825792,Linuxファイル操作,標準入出力操作,xargs,xargs コマンドの説明として正しいものはどれですか？
634,2025-12-14T12:48:05.011218+00:00,u016,テキスト処理,1,0,0.2202612075708555,Linuxファイル操作,テキスト処理,sort,ファイルの内容を並び替えて表示するためのコマンドはどれですか？
635,2025-12-14T12:48:35.011218+00:00,u016,テキスト処理,5,0,0.7294053040180217,Linuxファイル操作,テキスト処理,wc,ファイルの行数や単語数などを表示するコマンドはどれですか？
636,2025-12-14T12:49:07.011218+00:00,u016,ファイルの操作,28,0,0.11377059339154495,Linuxファイル操作,ファイルの操作,chmod,ファイル script.sh に実行権を追加するコマンドとして最も適切なものはどれですか？
637,2025-12-14T12:49:34.011218+00:00,u016,標準入出力操作,11,0,0.46750211631941585,Linuxファイル操作,標準入出力操作,パイプ,ls -l /etc | grep '^-'> file.txt の動作として正しい説明はどれですか？
638,2025-12-14T12:50:05.011218+00:00,u016,テキスト処理,8,0,0.3445268847796573,Linuxファイル操作,テキスト処理,sed,ファイル内の文字列 foo を bar に置き換えて画面に表示するコマンドはどれですか？
639,2025-12-14T12:50:30.011218+00:00,u016,標準入出力操作,19,0,0.46773804110668005,Linuxファイル操作,標準入出力操作,リダイレクト,コマンドの標準入力をファイルから受け取るためのリダイレクト記号を一つ書いてください
640,2025-12-14T12:51:06.011218+00:00,u016,ファイルの操作,27,0,0.09799913031279506,Linuxファイル操作,ファイルの操作,chown,ファイル file.txt の所有者を user1 に変更するコマンドはどれですか？
641,2025-12-14T12:51:35.011218+00:00,u017,テキスト処理,6,1,0.7875903573647645,Linuxファイル操作,テキスト処理,cut,スペース区切りのテキストから2列目だけを取り出すのに適したコマンドはどれですか？
642,2025-12-14T12:52:00.011218+00:00,u017,テキスト処理,6,1,0.7875903573647645,Linuxファイル操作,テキスト処理,cut,スペース区切りのテキストから2列目だけを取り出すのに適したコマンドはどれですか？
643,2025-12-14T12:52:34.011218+00:00,u017,テキスト処理,4,0,0.2824618121600292,Linuxファイル操作,テキスト処理,tail,ファイルの末尾20行を表示したいときに最も適切なコマンドはどれですか？
644,2025-12-14T12:53:02.011218+00:00,u017,標準入出力操作,19,0,0.25308383311196686,Linuxファイル操作,標準入出力操作,リダイレクト,コマンドの標準入力をファイルから受け取るためのリダイレクト記号を一つ書いてください
645,2025-12-14T12:53:36.011218+00:00,u017,ファイルの操作,25,1,0.2606125190316827,Linuxファイル操作,ファイルの操作,rmdir,空のディレクトリ dir1 を削除するコマンドはどれですか？
646,2025-12-14T12:54:05.011218+00:00,u017,ファイルの操作,25,0,0.2606125190316827,Linuxファイル操作,ファイルの操作,rmdir,空のディレクトリ dir1 を削除するコマンドはどれですか？
647,2025-12-14T12:54:33.011218+00:00,u017,ファイルの操作,23,0,0.06334870647536976,Linuxファイル操作,ファイルの操作,rm,ファイル tmp.txt を削除するコマンドはどれですか？
648,2025-12-14T12:55:06.011218+00:00,u017,ファイルの操作,30,0,0.12988948741927464,Linuxファイル操作,ファイルの操作,touch,空のファイルを新規作成するときに使えるコマンドを一つ書いてください
649,2025-12-14T12:55:32.011218+00:00,u017,テキスト処理,2,1,0.740441787707494,Linuxファイル操作,テキスト処理,uniq,連続した重複行を一つにまとめて出力するコマンドはどれですか？
650,2025-12-14T12:56:03.011218+00:00,u017,標準入出力操作,11,0,0.2529047340210166,Linuxファイル操作,標準入出力操作,パイプ,ls -l /etc | grep '^-'> file.txt の動作として正しい説明はどれですか？
651,2025-12-14T12:56:35.011218+00:00,u017,テキスト処理,9,1,0.5062704381097883,Linuxファイル操作,テキスト処理,grep,行頭がシャープ記号の行だけを表示するための grep の正規表現を一つ書いてください
652,2025-12-14T12:57:01.011218+00:00,u017,ファイルの操作,26,0,0.24620021958230623,Linuxファイル操作,ファイルの操作,ls,隠しファイルも含めて詳細情報付きで一覧表示するコマンドとして最も適切なものはどれですか？
653,2025-12-14T12:57:33.011218+00:00,u017,標準入出力操作,15,0,0.3382077790789447,Linuxファイル操作,標準入出力操作,パイプ,ファイルの中で pattern に一致する行数だけを数えたいときに最も適切なコマンドはどれですか？
654,2025-12-14T12:58:02.011218+00:00,u017,ファイルの操作,22,0,0.3121287995681997,Linuxファイル操作,ファイルの操作,mv,ファイル名 old.txt を new.txt に変更するコマンドはどれですか？
655,2025-12-14T12:58:31.011218+00:00,u017,テキスト処理,6,1,0.7875903573647645,Linuxファイル操作,テキスト処理,cut,スペース区切りのテキストから2列目だけを取り出すのに適したコマンドはどれですか？
656,2025-12-14T12:59:07.011218+00:00,u017,標準入出力操作,12,1,0.272579619661253,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力と標準エラー出力の両方を同じファイル out.log にリダイレクトするコマンドとして正しいものはどれですか？
657,2025-12-14T12:59:32.011218+00:00,u017,標準入出力操作,13,0,0.4329531121824967,Linuxファイル操作,標準入出力操作,ヒアドキュメント,シェルのヒアドキュメントで使用するリダイレクト記号を一つ書いてください
658,2025-12-14T13:00:03.011218+00:00,u017,標準入出力操作,18,1,0.6802891075629895,Linuxファイル操作,標準入出力操作,標準入出力,標準入力を表すファイルディスクリプタ番号はどれですか？
659,2025-12-14T13:00:36.011218+00:00,u017,標準入出力操作,20,0,0.46161170879982116,Linuxファイル操作,標準入出力操作,リダイレクト,file1 と file2 を連結して all.txt に上書き保存したいときに最も適切なコマンドはどれですか？
660,2025-12-14T13:01:02.011218+00:00,u017,テキスト処理,9,0,0.5062704381097883,Linuxファイル操作,テキスト処理,grep,行頭がシャープ記号の行だけを表示するための grep の正規表現を一つ書いてください
661,2025-12-14T13:01:34.011218+00:00,u017,ファイルの操作,30,0,0.12988948741927464,Linuxファイル操作,ファイルの操作,touch,空のファイルを新規作成するときに使えるコマンドを一つ書いてください
662,2025-12-14T13:02:07.011218+00:00,u017,テキスト処理,5,1,0.8764590278360068,Linuxファイル操作,テキスト処理,wc,ファイルの行数や単語数などを表示するコマンドはどれですか？
663,2025-12-14T13:02:34.011218+00:00,u017,ファイルの操作,28,0,0.1374587266431913,Linuxファイル操作,ファイルの操作,chmod,ファイル script.sh に実行権を追加するコマンドとして最も適切なものはどれですか？
664,2025-12-14T13:03:06.011218+00:00,u017,標準入出力操作,18,1,0.6802891075629895,Linuxファイル操作,標準入出力操作,標準入出力,標準入力を表すファイルディスクリプタ番号はどれですか？
665,2025-12-14T13:03:32.011218+00:00,u017,ファイルの操作,28,1,0.1374587266431913,Linuxファイル操作,ファイルの操作,chmod,ファイル script.sh に実行権を追加するコマンドとして最も適切なものはどれですか？
666,2025-12-14T13:04:06.011218+00:00,u017,ファイルの操作,28,0,0.1374587266431913,Linuxファイル操作,ファイルの操作,chmod,ファイル script.sh に実行権を追加するコマンドとして最も適切なものはどれですか？
667,2025-12-14T13:04:30.011218+00:00,u017,標準入出力操作,17,0,0.36065263580537266,Linuxファイル操作,標準入出力操作,tee,tee コマンドの説明として正しいものはどれですか？
668,2025-12-14T13:05:03.011218+00:00,u017,標準入出力操作,17,0,0.36065263580537266,Linuxファイル操作,標準入出力操作,tee,tee コマンドの説明として正しいものはどれですか？
669,2025-12-14T13:05:37.011218+00:00,u017,テキスト処理,4,0,0.2824618121600292,Linuxファイル操作,テキスト処理,tail,ファイルの末尾20行を表示したいときに最も適切なコマンドはどれですか？
670,2025-12-14T13:06:02.011218+00:00,u017,ファイルの操作,29,0,0.13194752686155414,Linuxファイル操作,ファイルの操作,find,ルートディレクトリから名前が foo.txt のファイルを探すコマンドはどれですか？
671,2025-12-14T13:06:30.011218+00:00,u017,テキスト処理,3,0,0.3225299629234901,Linuxファイル操作,テキスト処理,head,ファイルの先頭の数行だけを表示するコマンドはどれですか？
672,2025-12-14T13:07:08.011218+00:00,u017,ファイルの操作,21,0,0.2164877265838359,Linuxファイル操作,ファイルの操作,cp,ファイル file1 を file2 としてコピーするコマンドはどれですか？
673,2025-12-14T13:07:30.011218+00:00,u017,ファイルの操作,24,0,0.21138689616982248,Linuxファイル操作,ファイルの操作,mkdir,ディレクトリ dir1 を新しく作成するコマンドはどれですか？
674,2025-12-14T13:08:00.011218+00:00,u017,テキスト処理,4,1,0.2824618121600292,Linuxファイル操作,テキスト処理,tail,ファイルの末尾20行を表示したいときに最も適切なコマンドはどれですか？
675,2025-12-14T13:08:29.011218+00:00,u017,テキスト処理,5,1,0.8764590278360068,Linuxファイル操作,テキスト処理,wc,ファイルの行数や単語数などを表示するコマンドはどれですか？
