order_id,timestamp,user_id,domain,item_id,correct,p_correct_sim,L1,L2,L3,question_text
2631,2025-12-24T00:08:25.084447+00:00,u022,標準入出力操作,54,1,0.5598287740792988,Linuxファイル操作,標準入出力操作,標準入出力,標準エラー出力を表すファイルディスクリプタ番号を一つ書いてください
2632,2025-12-24T00:08:51.084447+00:00,u022,標準入出力操作,52,1,0.32949007634302396,Linuxファイル操作,標準入出力操作,tee,tee コマンドを使ってログを画面に表示しながら同時に log.txt に追記したいときに最も適切なコマンドはどれですか？
2633,2025-12-24T00:09:20.084447+00:00,u022,標準入出力操作,54,1,0.5598287740792988,Linuxファイル操作,標準入出力操作,標準入出力,標準エラー出力を表すファイルディスクリプタ番号を一つ書いてください
2634,2025-12-24T00:09:56.084447+00:00,u022,標準入出力操作,11,0,0.2771581818809532,Linuxファイル操作,標準入出力操作,パイプ,ls -l /etc | grep '^-'> file.txt の動作として正しい説明はどれですか？
2635,2025-12-24T00:10:25.084447+00:00,u022,標準入出力操作,48,0,0.4248732432498566,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力を file.txt に上書きし標準エラー出力は画面に残したいときのリダイレクト記述として正しいものはどれですか？
2636,2025-12-24T00:10:54.084447+00:00,u022,標準入出力操作,51,1,0.40894619968227663,Linuxファイル操作,標準入出力操作,xargs,find と xargs を組み合わせて見つかったファイルを一括で削除するコマンドとして最も適切なものはどれですか？
2637,2025-12-24T00:11:20.084447+00:00,u022,テキスト処理,4,1,0.5475612779571334,Linuxファイル操作,テキスト処理,tail,ファイルの末尾20行を表示したいときに最も適切なコマンドはどれですか？
2638,2025-12-24T00:11:54.084447+00:00,u022,テキスト処理,7,1,0.7317552634825641,Linuxファイル操作,テキスト処理,grep,ファイルの中から文字列 error を含む行だけを表示するコマンドはどれですか？
2639,2025-12-24T00:12:21.084447+00:00,u022,テキスト処理,1,1,0.6956502915093418,Linuxファイル操作,テキスト処理,sort,ファイルの内容を並び替えて表示するためのコマンドはどれですか？
2640,2025-12-24T00:12:55.084447+00:00,u022,ファイルの操作,58,0,0.15478024727205533,Linuxファイル操作,ファイルの操作,gzip,ファイル file.txt を gzip 形式で圧縮し file.txt.gz を作成するコマンドとして最も適切なものはどれですか？
2641,2025-12-24T00:13:21.084447+00:00,u023,標準入出力操作,12,0,0.6186313721965441,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力と標準エラー出力の両方を同じファイル out.log にリダイレクトするコマンドとして正しいものはどれですか？
2642,2025-12-24T00:13:55.084447+00:00,u023,テキスト処理,45,0,0.3617706997374573,Linuxファイル操作,テキスト処理,正規表現,正規表現で0文字以上の繰り返しを表すメタ文字を一つ書いてください
2643,2025-12-24T00:14:21.084447+00:00,u023,標準入出力操作,46,1,0.7393988624226397,Linuxファイル操作,標準入出力操作,リダイレクト,標準エラー出力だけを error.log に書き出し標準出力は画面に表示したいときに最も適切なコマンドはどれですか？
2644,2025-12-24T00:14:50.084447+00:00,u023,標準入出力操作,52,1,0.6525454323407031,Linuxファイル操作,標準入出力操作,tee,tee コマンドを使ってログを画面に表示しながら同時に log.txt に追記したいときに最も適切なコマンドはどれですか？
2645,2025-12-24T00:15:23.084447+00:00,u023,ファイルの操作,23,1,0.34717324597027427,Linuxファイル操作,ファイルの操作,rm,ファイル tmp.txt を削除するコマンドはどれですか？
2646,2025-12-24T00:15:55.084447+00:00,u023,標準入出力操作,15,1,0.6886950791297406,Linuxファイル操作,標準入出力操作,パイプ,ファイルの中で pattern に一致する行数だけを数えたいときに最も適切なコマンドはどれですか？
2647,2025-12-24T00:16:24.084447+00:00,u023,テキスト処理,9,1,0.3931238404289243,Linuxファイル操作,テキスト処理,grep,行頭がシャープ記号の行だけを表示するための grep の正規表現を一つ書いてください
2648,2025-12-24T00:16:57.084447+00:00,u023,テキスト処理,8,0,0.46636123168508575,Linuxファイル操作,テキスト処理,sed,ファイル内の文字列 foo を bar に置き換えて画面に表示するコマンドはどれですか？
2649,2025-12-24T00:17:23.084447+00:00,u023,標準入出力操作,16,1,0.8929110851281878,Linuxファイル操作,標準入出力操作,xargs,xargs コマンドの説明として正しいものはどれですか？
2650,2025-12-24T00:17:58.084447+00:00,u023,ファイルの操作,60,0,0.4067963965005094,Linuxファイル操作,ファイルの操作,file,指定したファイルの種類を判定して表示するコマンドはどれですか？
2651,2025-12-24T00:18:22.084447+00:00,u023,ファイルの操作,21,1,0.6847992169736844,Linuxファイル操作,ファイルの操作,cp,ファイル file1 を file2 としてコピーするコマンドはどれですか？
2652,2025-12-24T00:18:59.084447+00:00,u023,標準入出力操作,20,1,0.7877575289743779,Linuxファイル操作,標準入出力操作,リダイレクト,file1 と file2 を連結して all.txt に上書き保存したいときに最も適切なコマンドはどれですか？
2653,2025-12-24T00:19:20.084447+00:00,u023,標準入出力操作,18,1,0.9020680998846142,Linuxファイル操作,標準入出力操作,標準入出力,標準入力を表すファイルディスクリプタ番号はどれですか？
2654,2025-12-24T00:19:54.084447+00:00,u023,ファイルの操作,22,0,0.7810820192532628,Linuxファイル操作,ファイルの操作,mv,ファイル名 old.txt を new.txt に変更するコマンドはどれですか？
2655,2025-12-24T00:20:20.084447+00:00,u023,テキスト処理,2,1,0.643131736385134,Linuxファイル操作,テキスト処理,uniq,連続した重複行を一つにまとめて出力するコマンドはどれですか？
2656,2025-12-24T00:20:54.084447+00:00,u023,標準入出力操作,50,0,0.7674478458956983,Linuxファイル操作,標準入出力操作,ヒアドキュメント,cat コマンドに複数行の文字列を直接渡してファイルに保存したいときに使う構文として最も適切なものはどれですか？
2657,2025-12-24T00:21:28.084447+00:00,u023,テキスト処理,31,0,0.06961303023303389,Linuxファイル操作,テキスト処理,tr,小文字を大文字に変換して表示するのに適したコマンドはどれですか？
2658,2025-12-24T00:21:55.084447+00:00,u023,標準入出力操作,12,1,0.6186313721965441,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力と標準エラー出力の両方を同じファイル out.log にリダイレクトするコマンドとして正しいものはどれですか？
2659,2025-12-24T00:22:20.084447+00:00,u023,標準入出力操作,12,1,0.6186313721965441,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力と標準エラー出力の両方を同じファイル out.log にリダイレクトするコマンドとして正しいものはどれですか？
2660,2025-12-24T00:22:56.084447+00:00,u023,標準入出力操作,13,1,0.7677240719452124,Linuxファイル操作,標準入出力操作,ヒアドキュメント,シェルのヒアドキュメントで使用するリダイレクト記号を一つ書いてください
2661,2025-12-24T00:23:20.084447+00:00,u023,標準入出力操作,14,1,0.5335231001109941,Linuxファイル操作,標準入出力操作,リダイレクト,既存のファイルに出力を追記するためのリダイレクト記号を一つ書いてください
2662,2025-12-24T00:23:57.084447+00:00,u023,標準入出力操作,19,0,0.5946168968184777,Linuxファイル操作,標準入出力操作,リダイレクト,コマンドの標準入力をファイルから受け取るためのリダイレクト記号を一つ書いてください
2663,2025-12-24T00:24:27.084447+00:00,u023,テキスト処理,34,1,0.5897111698147367,Linuxファイル操作,テキスト処理,cut,cut コマンドで区切り文字としてコロンを指定するためのオプションと記述として正しいものはどれですか？
2664,2025-12-24T00:24:57.084447+00:00,u023,テキスト処理,35,0,0.2559777046031711,Linuxファイル操作,テキスト処理,cut,cut コマンドで2列目と4列目を取り出す指定を一つ書いてください
2665,2025-12-24T00:25:25.084447+00:00,u023,テキスト処理,45,0,0.3617706997374573,Linuxファイル操作,テキスト処理,正規表現,正規表現で0文字以上の繰り返しを表すメタ文字を一つ書いてください
2666,2025-12-24T00:25:51.084447+00:00,u023,ファイルの操作,21,1,0.6847992169736844,Linuxファイル操作,ファイルの操作,cp,ファイル file1 を file2 としてコピーするコマンドはどれですか？
2667,2025-12-24T00:26:23.084447+00:00,u023,ファイルの操作,23,0,0.34717324597027427,Linuxファイル操作,ファイルの操作,rm,ファイル tmp.txt を削除するコマンドはどれですか？
2668,2025-12-24T00:26:54.084447+00:00,u023,標準入出力操作,15,1,0.6886950791297406,Linuxファイル操作,標準入出力操作,パイプ,ファイルの中で pattern に一致する行数だけを数えたいときに最も適切なコマンドはどれですか？
2669,2025-12-24T00:27:27.084447+00:00,u023,テキスト処理,32,0,0.48885529291511814,Linuxファイル操作,テキスト処理,sort,sort コマンドで数値として昇順に並び替えるためのオプションを一つ書いてください
2670,2025-12-24T00:27:59.084447+00:00,u023,標準入出力操作,13,1,0.7677240719452124,Linuxファイル操作,標準入出力操作,ヒアドキュメント,シェルのヒアドキュメントで使用するリダイレクト記号を一つ書いてください
2671,2025-12-24T00:28:26.084447+00:00,u023,ファイルの操作,24,1,0.6782154870149613,Linuxファイル操作,ファイルの操作,mkdir,ディレクトリ dir1 を新しく作成するコマンドはどれですか？
2672,2025-12-24T00:28:53.084447+00:00,u023,テキスト処理,6,1,0.700814254624716,Linuxファイル操作,テキスト処理,cut,スペース区切りのテキストから2列目だけを取り出すのに適したコマンドはどれですか？
2673,2025-12-24T00:29:27.084447+00:00,u023,ファイルの操作,58,1,0.2882522016833186,Linuxファイル操作,ファイルの操作,gzip,ファイル file.txt を gzip 形式で圧縮し file.txt.gz を作成するコマンドとして最も適切なものはどれですか？
2674,2025-12-24T00:29:51.084447+00:00,u023,標準入出力操作,13,1,0.7677240719452124,Linuxファイル操作,標準入出力操作,ヒアドキュメント,シェルのヒアドキュメントで使用するリダイレクト記号を一つ書いてください
2675,2025-12-24T00:30:29.084447+00:00,u023,テキスト処理,8,0,0.46636123168508575,Linuxファイル操作,テキスト処理,sed,ファイル内の文字列 foo を bar に置き換えて画面に表示するコマンドはどれですか？
2676,2025-12-24T00:30:54.084447+00:00,u023,ファイルの操作,23,1,0.34717324597027427,Linuxファイル操作,ファイルの操作,rm,ファイル tmp.txt を削除するコマンドはどれですか？
2677,2025-12-24T00:31:27.084447+00:00,u023,ファイルの操作,27,0,0.5146818506421531,Linuxファイル操作,ファイルの操作,chown,ファイル file.txt の所有者を user1 に変更するコマンドはどれですか？
2678,2025-12-24T00:31:58.084447+00:00,u023,テキスト処理,44,0,0.33555581955178687,Linuxファイル操作,テキスト処理,正規表現,正規表現で任意の1文字を表すメタ文字を一つ書いてください
2679,2025-12-24T00:32:25.084447+00:00,u023,テキスト処理,10,1,0.5991783412011414,Linuxファイル操作,テキスト処理,grep,grep で大文字小文字を区別せずに検索するためのオプションを一つ書いてください
2680,2025-12-24T00:32:52.084447+00:00,u023,標準入出力操作,17,0,0.7094644180737465,Linuxファイル操作,標準入出力操作,tee,tee コマンドの説明として正しいものはどれですか？
2681,2025-12-24T00:33:22.084447+00:00,u023,テキスト処理,32,1,0.48885529291511814,Linuxファイル操作,テキスト処理,sort,sort コマンドで数値として昇順に並び替えるためのオプションを一つ書いてください
2682,2025-12-24T00:33:56.084447+00:00,u023,テキスト処理,3,0,0.23121693889978717,Linuxファイル操作,テキスト処理,head,ファイルの先頭の数行だけを表示するコマンドはどれですか？
2683,2025-12-24T00:34:25.084447+00:00,u023,ファイルの操作,57,1,0.7039534917909118,Linuxファイル操作,ファイルの操作,tar,tar で gzip 圧縮されたアーカイブ archive.tar.gz を展開するコマンドを一つ書いてください
2684,2025-12-24T00:34:57.084447+00:00,u023,ファイルの操作,25,1,0.7348520662602244,Linuxファイル操作,ファイルの操作,rmdir,空のディレクトリ dir1 を削除するコマンドはどれですか？
2685,2025-12-24T00:35:26.084447+00:00,u023,テキスト処理,35,1,0.2559777046031711,Linuxファイル操作,テキスト処理,cut,cut コマンドで2列目と4列目を取り出す指定を一つ書いてください
2686,2025-12-24T00:35:54.084447+00:00,u023,テキスト処理,10,1,0.5991783412011414,Linuxファイル操作,テキスト処理,grep,grep で大文字小文字を区別せずに検索するためのオプションを一つ書いてください
2687,2025-12-24T00:36:28.084447+00:00,u023,標準入出力操作,15,0,0.6886950791297406,Linuxファイル操作,標準入出力操作,パイプ,ファイルの中で pattern に一致する行数だけを数えたいときに最も適切なコマンドはどれですか？
2688,2025-12-24T00:36:57.084447+00:00,u023,標準入出力操作,52,1,0.6525454323407031,Linuxファイル操作,標準入出力操作,tee,tee コマンドを使ってログを画面に表示しながら同時に log.txt に追記したいときに最も適切なコマンドはどれですか？
2689,2025-12-24T00:37:27.084447+00:00,u023,テキスト処理,3,0,0.23121693889978717,Linuxファイル操作,テキスト処理,head,ファイルの先頭の数行だけを表示するコマンドはどれですか？
2690,2025-12-24T00:37:53.084447+00:00,u023,テキスト処理,10,1,0.5991783412011414,Linuxファイル操作,テキスト処理,grep,grep で大文字小文字を区別せずに検索するためのオプションを一つ書いてください
2691,2025-12-24T00:38:28.084447+00:00,u023,テキスト処理,32,1,0.48885529291511814,Linuxファイル操作,テキスト処理,sort,sort コマンドで数値として昇順に並び替えるためのオプションを一つ書いてください
2692,2025-12-24T00:38:50.084447+00:00,u023,ファイルの操作,55,1,0.7429629862459396,Linuxファイル操作,ファイルの操作,ln,既存ファイル file.txt に対してシンボリックリンク link.txt を作成するコマンドとして最も適切なものはどれですか？
2693,2025-12-24T00:39:22.084447+00:00,u023,標準入出力操作,19,1,0.5946168968184777,Linuxファイル操作,標準入出力操作,リダイレクト,コマンドの標準入力をファイルから受け取るためのリダイレクト記号を一つ書いてください
2694,2025-12-24T00:39:50.084447+00:00,u023,標準入出力操作,50,1,0.7674478458956983,Linuxファイル操作,標準入出力操作,ヒアドキュメント,cat コマンドに複数行の文字列を直接渡してファイルに保存したいときに使う構文として最も適切なものはどれですか？
2695,2025-12-24T00:40:23.084447+00:00,u023,ファイルの操作,56,1,0.7738065541172165,Linuxファイル操作,ファイルの操作,tar,複数のファイルを1つのアーカイブファイル archive.tar にまとめるコマンドとして最も適切なものはどれですか？
2696,2025-12-24T00:40:54.084447+00:00,u023,標準入出力操作,16,1,0.8929110851281878,Linuxファイル操作,標準入出力操作,xargs,xargs コマンドの説明として正しいものはどれですか？
2697,2025-12-24T00:41:29.084447+00:00,u023,テキスト処理,35,0,0.2559777046031711,Linuxファイル操作,テキスト処理,cut,cut コマンドで2列目と4列目を取り出す指定を一つ書いてください
2698,2025-12-24T00:41:53.084447+00:00,u023,テキスト処理,5,1,0.8175795410342663,Linuxファイル操作,テキスト処理,wc,ファイルの行数や単語数などを表示するコマンドはどれですか？
2699,2025-12-24T00:42:28.084447+00:00,u023,ファイルの操作,22,1,0.7810820192532628,Linuxファイル操作,ファイルの操作,mv,ファイル名 old.txt を new.txt に変更するコマンドはどれですか？
2700,2025-12-24T00:42:53.084447+00:00,u023,標準入出力操作,13,0,0.7677240719452124,Linuxファイル操作,標準入出力操作,ヒアドキュメント,シェルのヒアドキュメントで使用するリダイレクト記号を一つ書いてください
2701,2025-12-24T00:43:28.084447+00:00,u023,ファイルの操作,30,0,0.5399726318031715,Linuxファイル操作,ファイルの操作,touch,空のファイルを新規作成するときに使えるコマンドを一つ書いてください
2702,2025-12-24T00:43:52.084447+00:00,u023,標準入出力操作,19,0,0.5946168968184777,Linuxファイル操作,標準入出力操作,リダイレクト,コマンドの標準入力をファイルから受け取るためのリダイレクト記号を一つ書いてください
2703,2025-12-24T00:44:24.084447+00:00,u023,標準入出力操作,48,1,0.7384522406257409,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力を file.txt に上書きし標準エラー出力は画面に残したいときのリダイレクト記述として正しいものはどれですか？
2704,2025-12-24T00:44:50.084447+00:00,u023,テキスト処理,10,1,0.5991783412011414,Linuxファイル操作,テキスト処理,grep,grep で大文字小文字を区別せずに検索するためのオプションを一つ書いてください
2705,2025-12-24T00:45:28.084447+00:00,u023,テキスト処理,39,1,0.5922995974000947,Linuxファイル操作,テキスト処理,split,大きなファイルを一定行数ごとに分割するコマンドはどれですか？
2706,2025-12-24T00:45:50.084447+00:00,u023,ファイルの操作,25,1,0.7348520662602244,Linuxファイル操作,ファイルの操作,rmdir,空のディレクトリ dir1 を削除するコマンドはどれですか？
2707,2025-12-24T00:46:27.084447+00:00,u023,標準入出力操作,17,1,0.7094644180737465,Linuxファイル操作,標準入出力操作,tee,tee コマンドの説明として正しいものはどれですか？
2708,2025-12-24T00:46:56.084447+00:00,u023,標準入出力操作,47,1,0.5963082878405993,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力を破棄して画面にもファイルにも表示したくないときに使う特殊ファイルを一つ書いてください
2709,2025-12-24T00:47:22.084447+00:00,u023,テキスト処理,36,0,0.17079923196178773,Linuxファイル操作,テキスト処理,awk,ファイルから1列目だけを表示する awk のコマンドとして最も適切なものはどれですか？
2710,2025-12-24T00:47:58.084447+00:00,u023,ファイルの操作,25,0,0.7348520662602244,Linuxファイル操作,ファイルの操作,rmdir,空のディレクトリ dir1 を削除するコマンドはどれですか？
2711,2025-12-24T00:48:22.084447+00:00,u023,標準入出力操作,50,1,0.7674478458956983,Linuxファイル操作,標準入出力操作,ヒアドキュメント,cat コマンドに複数行の文字列を直接渡してファイルに保存したいときに使う構文として最も適切なものはどれですか？
2712,2025-12-24T00:48:56.084447+00:00,u023,標準入出力操作,52,0,0.6525454323407031,Linuxファイル操作,標準入出力操作,tee,tee コマンドを使ってログを画面に表示しながら同時に log.txt に追記したいときに最も適切なコマンドはどれですか？
2713,2025-12-24T00:49:29.084447+00:00,u023,テキスト処理,7,0,0.35919917751756786,Linuxファイル操作,テキスト処理,grep,ファイルの中から文字列 error を含む行だけを表示するコマンドはどれですか？
2714,2025-12-24T00:49:56.084447+00:00,u023,標準入出力操作,54,1,0.8293752903856387,Linuxファイル操作,標準入出力操作,標準入出力,標準エラー出力を表すファイルディスクリプタ番号を一つ書いてください
2715,2025-12-24T00:50:21.084447+00:00,u023,ファイルの操作,23,0,0.34717324597027427,Linuxファイル操作,ファイルの操作,rm,ファイル tmp.txt を削除するコマンドはどれですか？
2716,2025-12-24T00:50:54.084447+00:00,u023,ファイルの操作,26,1,0.7197429720876976,Linuxファイル操作,ファイルの操作,ls,隠しファイルも含めて詳細情報付きで一覧表示するコマンドとして最も適切なものはどれですか？
2717,2025-12-24T00:51:23.084447+00:00,u023,標準入出力操作,14,1,0.5335231001109941,Linuxファイル操作,標準入出力操作,リダイレクト,既存のファイルに出力を追記するためのリダイレクト記号を一つ書いてください
2718,2025-12-24T00:51:59.084447+00:00,u023,テキスト処理,34,1,0.5897111698147367,Linuxファイル操作,テキスト処理,cut,cut コマンドで区切り文字としてコロンを指定するためのオプションと記述として正しいものはどれですか？
2719,2025-12-24T00:52:24.084447+00:00,u023,テキスト処理,42,1,0.2700920708432718,Linuxファイル操作,テキスト処理,grep,grep でパターンに一致しない行だけを表示するオプションとして正しいものはどれですか？
2720,2025-12-24T00:52:55.084447+00:00,u023,ファイルの操作,21,0,0.6847992169736844,Linuxファイル操作,ファイルの操作,cp,ファイル file1 を file2 としてコピーするコマンドはどれですか？
2721,2025-12-24T00:53:20.084447+00:00,u023,ファイルの操作,22,1,0.7810820192532628,Linuxファイル操作,ファイルの操作,mv,ファイル名 old.txt を new.txt に変更するコマンドはどれですか？
2722,2025-12-24T00:53:55.084447+00:00,u023,ファイルの操作,27,1,0.5146818506421531,Linuxファイル操作,ファイルの操作,chown,ファイル file.txt の所有者を user1 に変更するコマンドはどれですか？
2723,2025-12-24T00:54:29.084447+00:00,u023,ファイルの操作,21,0,0.6847992169736844,Linuxファイル操作,ファイルの操作,cp,ファイル file1 を file2 としてコピーするコマンドはどれですか？
2724,2025-12-24T00:54:55.084447+00:00,u023,標準入出力操作,18,1,0.9020680998846142,Linuxファイル操作,標準入出力操作,標準入出力,標準入力を表すファイルディスクリプタ番号はどれですか？
2725,2025-12-24T00:55:28.084447+00:00,u023,ファイルの操作,55,0,0.7429629862459396,Linuxファイル操作,ファイルの操作,ln,既存ファイル file.txt に対してシンボリックリンク link.txt を作成するコマンドとして最も適切なものはどれですか？
2726,2025-12-24T00:55:57.084447+00:00,u023,ファイルの操作,59,1,0.8110557186294909,Linuxファイル操作,ファイルの操作,chmod,chmod で所有者に読み書き実行権限グループに読み実行その他に読み取りのみを与えるモードを数字で一つ書いてください
2727,2025-12-24T00:56:27.084447+00:00,u023,ファイルの操作,59,1,0.8110557186294909,Linuxファイル操作,ファイルの操作,chmod,chmod で所有者に読み書き実行権限グループに読み実行その他に読み取りのみを与えるモードを数字で一つ書いてください
2728,2025-12-24T00:56:51.084447+00:00,u023,ファイルの操作,27,0,0.5146818506421531,Linuxファイル操作,ファイルの操作,chown,ファイル file.txt の所有者を user1 に変更するコマンドはどれですか？
2729,2025-12-24T00:57:22.084447+00:00,u023,標準入出力操作,48,1,0.7384522406257409,Linuxファイル操作,標準入出力操作,リダイレクト,標準出力を file.txt に上書きし標準エラー出力は画面に残したいときのリダイレクト記述として正しいものはどれですか？
2730,2025-12-24T00:57:55.084447+00:00,u023,テキスト処理,5,1,0.8175795410342663,Linuxファイル操作,テキスト処理,wc,ファイルの行数や単語数などを表示するコマンドはどれですか？
2731,2025-12-24T00:58:23.084447+00:00,u023,テキスト処理,34,1,0.5897111698147367,Linuxファイル操作,テキスト処理,cut,cut コマンドで区切り文字としてコロンを指定するためのオプションと記述として正しいものはどれですか？
2732,2025-12-24T00:58:55.084447+00:00,u023,テキスト処理,45,0,0.3617706997374573,Linuxファイル操作,テキスト処理,正規表現,正規表現で0文字以上の繰り返しを表すメタ文字を一つ書いてください
2733,2025-12-24T00:59:22.084447+00:00,u023,ファイルの操作,24,1,0.6782154870149613,Linuxファイル操作,ファイルの操作,mkdir,ディレクトリ dir1 を新しく作成するコマンドはどれですか？
2734,2025-12-24T00:59:51.084447+00:00,u023,標準入出力操作,53,1,0.9381205832796546,Linuxファイル操作,標準入出力操作,標準入出力,標準出力を表すファイルディスクリプタ番号を一つ書いてください
2735,2025-12-24T01:00:28.084447+00:00,u023,ファイルの操作,26,0,0.7197429720876976,Linuxファイル操作,ファイルの操作,ls,隠しファイルも含めて詳細情報付きで一覧表示するコマンドとして最も適切なものはどれですか？
2736,2025-12-24T01:00:52.084447+00:00,u023,標準入出力操作,53,0,0.9381205832796546,Linuxファイル操作,標準入出力操作,標準入出力,標準出力を表すファイルディスクリプタ番号を一つ書いてください
2737,2025-12-24T01:01:27.084447+00:00,u023,テキスト処理,5,1,0.8175795410342663,Linuxファイル操作,テキスト処理,wc,ファイルの行数や単語数などを表示するコマンドはどれですか？
2738,2025-12-24T01:01:51.084447+00:00,u023,ファイルの操作,27,0,0.5146818506421531,Linuxファイル操作,ファイルの操作,chown,ファイル file.txt の所有者を user1 に変更するコマンドはどれですか？
2739,2025-12-24T01:02:20.084447+00:00,u023,テキスト処理,33,0,0.5153055915429522,Linuxファイル操作,テキスト処理,sort,sort コマンドで逆順に並び替えるためのオプションはどれですか？
2740,2025-12-24T01:02:52.084447+00:00,u023,ファイルの操作,60,0,0.4067963965005094,Linuxファイル操作,ファイルの操作,file,指定したファイルの種類を判定して表示するコマンドはどれですか？
2741,2025-12-24T01:03:21.084447+00:00,u023,ファイルの操作,55,1,0.7429629862459396,Linuxファイル操作,ファイルの操作,ln,既存ファイル file.txt に対してシンボリックリンク link.txt を作成するコマンドとして最も適切なものはどれですか？
2742,2025-12-24T01:03:50.084447+00:00,u023,標準入出力操作,19,1,0.5946168968184777,Linuxファイル操作,標準入出力操作,リダイレクト,コマンドの標準入力をファイルから受け取るためのリダイレクト記号を一つ書いてください
2743,2025-12-24T01:04:20.084447+00:00,u023,標準入出力操作,13,1,0.7677240719452124,Linuxファイル操作,標準入出力操作,ヒアドキュメント,シェルのヒアドキュメントで使用するリダイレクト記号を一つ書いてください
2744,2025-12-24T01:04:59.084447+00:00,u023,テキスト処理,5,1,0.8175795410342663,Linuxファイル操作,テキスト処理,wc,ファイルの行数や単語数などを表示するコマンドはどれですか？
2745,2025-12-24T01:05:28.084447+00:00,u023,ファイルの操作,59,0,0.8110557186294909,Linuxファイル操作,ファイルの操作,chmod,chmod で所有者に読み書き実行権限グループに読み実行その他に読み取りのみを与えるモードを数字で一つ書いてください
2746,2025-12-24T01:05:53.084447+00:00,u023,ファイルの操作,28,0,0.556164326162396,Linuxファイル操作,ファイルの操作,chmod,ファイル script.sh に実行権を追加するコマンドとして最も適切なものはどれですか？
2747,2025-12-24T01:06:20.084447+00:00,u023,標準入出力操作,14,0,0.5335231001109941,Linuxファイル操作,標準入出力操作,リダイレクト,既存のファイルに出力を追記するためのリダイレクト記号を一つ書いてください
2748,2025-12-24T01:06:55.084447+00:00,u023,ファイルの操作,21,1,0.6847992169736844,Linuxファイル操作,ファイルの操作,cp,ファイル file1 を file2 としてコピーするコマンドはどれですか？
2749,2025-12-24T01:07:28.084447+00:00,u023,テキスト処理,1,0,0.3195765885997743,Linuxファイル操作,テキスト処理,sort,ファイルの内容を並び替えて表示するためのコマンドはどれですか？
2750,2025-12-24T01:07:50.084447+00:00,u023,ファイルの操作,30,1,0.5399726318031715,Linuxファイル操作,ファイルの操作,touch,空のファイルを新規作成するときに使えるコマンドを一つ書いてください
2751,2025-12-24T01:08:29.084447+00:00,u023,標準入出力操作,54,1,0.8293752903856387,Linuxファイル操作,標準入出力操作,標準入出力,標準エラー出力を表すファイルディスクリプタ番号を一つ書いてください
2752,2025-12-24T01:08:50.084447+00:00,u023,ファイルの操作,59,1,0.8110557186294909,Linuxファイル操作,ファイルの操作,chmod,chmod で所有者に読み書き実行権限グループに読み実行その他に読み取りのみを与えるモードを数字で一つ書いてください
2753,2025-12-24T01:09:25.084447+00:00,u023,ファイルの操作,21,0,0.6847992169736844,Linuxファイル操作,ファイルの操作,cp,ファイル file1 を file2 としてコピーするコマンドはどれですか？
2754,2025-12-24T01:09:50.084447+00:00,u023,標準入出力操作,19,1,0.5946168968184777,Linuxファイル操作,標準入出力操作,リダイレクト,コマンドの標準入力をファイルから受け取るためのリダイレクト記号を一つ書いてください
2755,2025-12-24T01:10:25.084447+00:00,u023,テキスト処理,10,0,0.5991783412011414,Linuxファイル操作,テキスト処理,grep,grep で大文字小文字を区別せずに検索するためのオプションを一つ書いてください
2756,2025-12-24T01:10:53.084447+00:00,u023,ファイルの操作,28,1,0.556164326162396,Linuxファイル操作,ファイルの操作,chmod,ファイル script.sh に実行権を追加するコマンドとして最も適切なものはどれですか？
2757,2025-12-24T01:11:22.084447+00:00,u023,標準入出力操作,51,1,0.7256007313449568,Linuxファイル操作,標準入出力操作,xargs,find と xargs を組み合わせて見つかったファイルを一括で削除するコマンドとして最も適切なものはどれですか？
2758,2025-12-24T01:11:52.084447+00:00,u023,標準入出力操作,51,1,0.7256007313449568,Linuxファイル操作,標準入出力操作,xargs,find と xargs を組み合わせて見つかったファイルを一括で削除するコマンドとして最も適切なものはどれですか？
2759,2025-12-24T01:12:26.084447+00:00,u023,ファイルの操作,21,1,0.6847992169736844,Linuxファイル操作,ファイルの操作,cp,ファイル file1 を file2 としてコピーするコマンドはどれですか？
2760,2025-12-24T01:12:52.084447+00:00,u023,テキスト処理,10,1,0.5991783412011414,Linuxファイル操作,テキスト処理,grep,grep で大文字小文字を区別せずに検索するためのオプションを一つ書いてください
2761,2025-12-24T01:13:22.084447+00:00,u024,ファイルの操作,25,0,0.29595410455334914,Linuxファイル操作,ファイルの操作,rmdir,空のディレクトリ dir1 を削除するコマンドはどれですか？
2762,2025-12-24T01:13:56.084447+00:00,u024,ファイルの操作,29,0,0.1534623276167415,Linuxファイル操作,ファイルの操作,find,ルートディレクトリから名前が foo.txt のファイルを探すコマンドはどれですか？
2763,2025-12-24T01:14:20.084447+00:00,u024,標準入出力操作,54,1,0.5765941513463817,Linuxファイル操作,標準入出力操作,標準入出力,標準エラー出力を表すファイルディスクリプタ番号を一つ書いてください
2764,2025-12-24T01:14:59.084447+00:00,u024,ファイルの操作,59,1,0.39433269842446944,Linuxファイル操作,ファイルの操作,chmod,chmod で所有者に読み書き実行権限グループに読み実行その他に読み取りのみを与えるモードを数字で一つ書いてください
